"","id","fraction","phylum","HHW02","HHW03","HHW04","HHW05","HHW06","HHW07","HHW08","HHW10","HHW11","HHW13","HHW14","HHW15","HHW16","HHW18","HHW19","HHW21","HHW23","HHW24"
"9010","4d53067a9c306dfa6d8b6707dd5173bd","100um","Cnidaria",0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0
"9011","f41d1c5736ac2e82a7def8d71448270b","100um","Bacillariophyta",0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0
"9012","af14fc91ba1283ff3a6d23d6cb38afd7","100um","notAssigned",3,0,0,0,0,0,0,2,0,10,0,5,0,0,4,3,8,13
"9013","ba83883334db3a484e868c6ac835a71b","100um","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"9014","26f39c06aef047f281c5e2b81ba5ee23","100um","notAssigned",24,0,0,0,20,24,33,7,25,50,38,12,0,60,30,6,0,11
"9015","8ae297deebead3dd797e821b1274d32c","100um","Arthropoda",0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"9016","a8bd228d5a49231dca6a8452102aa12e","100um","notAssigned",0,0,0,0,0,0,2461,283,0,0,94,213,8,0,0,210,435,0
"9017","5060a87b7e61bd070cec58b914d2fc9a","100um","notAssigned",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9018","e9982eba161f1113aa4782ac04298b36","100um","Arthropoda",2,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0
"9019","5ebd1dca30b02e786cea1d5e6a83412b","100um","Arthropoda",0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,3,4,3
"9020","13cbfdeda4049123cecc9731c2add9e3","100um","Rhodophyta",0,0,0,5,8,3,0,0,4,8,0,22,3,14,6,0,0,2
"9021","f9fbedf5ea83362c80d0b73d8a07e6d0","100um","notAssigned",0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0
"9022","7753fdd81cb48d8b1c12fe9f802139fa","100um","Porifera",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"9023","2f5b6ef3df075c92b54bfdfee82f733b","100um","notAssigned",0,8,0,0,0,9,0,0,4,0,0,0,0,0,14,13,5,0
"9024","f6e481b82c0c5dedc4af196f9fb99323","100um","Cnidaria",3,3,0,0,0,0,0,2,0,0,0,5,0,0,0,0,7,0
"9025","ef70d7dc5cc2512a5f1a4dff2a153e24","100um","notAssigned",0,0,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
"9026","47fc609c7f8417f1b26ed7182b5a28fa","100um","Cnidaria",7,32,7,34,28,6,11,0,31,13,0,83,4,47,0,9,40,5
"9027","05ff57820b9fd4bb50268c028ee41c96","100um","Annelida",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"9028","05e947b5bb816663b089a77a32ed18f5","100um","Annelida",0,0,0,11,0,0,39,0,0,0,147,0,0,0,0,0,0,0
"9029","fbd35cfb2d00afcb66a287ba839b1813","100um","notAssigned",3,0,56,0,13,6,0,16,0,8,6,18,8,39,40,133,36,98
"9030","8567b9451b83fb8efa7d05e1a763b7f7","100um","Arthropoda",7,38,16,17,3,13,17,0,8,0,17,21,0,177,33,0,91,83
"9031","7621b41c9c97af2c5bd8c8d71883e3b9","100um","notAssigned",4,5,3,12,10,27,0,0,0,7,0,0,0,0,0,0,0,5
"9032","a8464c7810962de72175cc5a071c197a","100um","Nematoda",4,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"9033","972bf2a84687ce103fca2e6467b7db78","100um","notAssigned",0,121,57,32,0,0,0,0,0,1923,0,0,0,650,0,0,0,0
"9034","2b4645f73e4e505a7d126534ff6ff723","100um","notAssigned",0,0,0,0,6,0,0,0,0,9,0,2,2,0,0,0,10,8
"9035","73ddd5966032897d08d31559eb6bfcfc","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"9036","9bd3a578f55f26c3fde28ba819aafc63","100um","Annelida",57,149,247,0,0,334,0,0,10,150,0,0,0,0,0,0,0,39
"9037","60b6ec17829b785113855ccd9affd264","100um","notAssigned",0,4,8,0,5,4,14,0,0,0,0,0,0,0,7,0,0,6
"9038","5bf75a929f8150d392ae5c4e4c605434","100um","notAssigned",18,0,468,122,48,0,0,163,0,45,15,6,30,286,0,0,0,13
"9039","36dc9fa2cd4d7edbedd875e60b2f7a20","100um","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"9040","c9d0e0c06111eee6a9c9b57a5c907f5a","100um","Discosea",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9041","55b7d7fa596717047abe3826a9fe9488","100um","notAssigned",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"9042","e54a7bbf4e7e19caf8894a144f4784f5","100um","notAssigned",0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,2
"9043","2894da81d0c03de0623a9fea76950e89","100um","Bacillariophyta",0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"9044","4d1ea613a5f6c89528ccf094461ae315","100um","notAssigned",0,0,0,2,0,0,4,0,0,0,0,7,0,0,0,0,0,0
"9045","3bc01471e3152376c0130683629eb0a2","100um","Platyhelminthes",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"9046","45388e64f6a8876c877481b268e7337f","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"9047","9a3872bd24c1360fc0b08eeb44614010","100um","notAssigned",0,0,0,0,0,0,0,0,7,21,84,7,0,0,21,0,15,0
"9048","64189b618bab9b8456b35a930b4ebfb5","100um","Cnidaria",0,0,5,0,8,0,0,0,0,4,13,0,0,0,0,0,0,0
"9049","bc2b2cea562a967c0de9f5d907a3603c","100um","notAssigned",0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
"9050","ab970df10c9b352981771f9a1df75cf0","100um","notAssigned",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"9051","5c25c8083ff773adb81bf4fac1d45a12","100um","notAssigned",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"9052","73a614679f07b52ebf2b5aac13537121","100um","Annelida",46,0,0,0,0,21,0,0,47,13,0,0,0,0,0,0,0,0
"9053","f7334e4600416dfd03a4365db742255c","100um","Cnidaria",0,0,0,0,6,0,0,0,2,3,0,0,0,0,0,0,0,0
"9054","77ef16b37c044ce3520ccf92b236c96a","100um","Arthropoda",0,15,0,0,0,0,29,0,37,125,0,0,0,0,22,0,10,11
"9055","a5449cb9e49a9ee5101a5c1b8f7764bb","100um","notAssigned",0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0
"9056","7c8c308ee260259787cb1772ea61d30d","100um","notAssigned",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"9057","05289baa1642bc6c4e6aee95e5ad7718","100um","notAssigned",0,0,0,0,0,0,0,0,0,61,638,0,293,0,0,0,0,0
"9058","0e38e39a2ab9a6a04300357447fca98e","100um","notAssigned",20,0,0,0,0,33,8,0,4,43,0,5,0,0,0,0,0,3
"9059","fc5ec281df840eb71858d3233cebe445","100um","Arthropoda",0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9060","4d4d6e054102916120cf158309898240","100um","Arthropoda",0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0
"9061","38cb5d808e497094b966fd823b7fa5fe","100um","notAssigned",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9062","67a4224791925aafb44524552e55c4d2","100um","Arthropoda",0,6,0,0,0,14,0,0,0,2,0,0,0,24,0,5,0,0
"9063","514c5e6ad3407ddc92b8492021ddbed2","100um","Arthropoda",0,14,5,0,0,0,0,3,0,0,6,0,0,0,0,2,0,0
"9064","2fb8c9977947f95b95b98ce45fc84878","100um","Bryozoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"9065","689cc8665e6ec38f2e09a2db911528b6","100um","Cnidaria",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"9066","0d560654c5994ea2d8e7dca87003b499","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1122
"9067","8268aa99c9b6b25bce8f5c924e1de1e6","100um","Porifera",7,11,0,49,21,0,7,0,0,0,21,34,10,5,60,0,0,31
"9068","8f0e3969d6423f528d54eb750b97e605","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,164
"9069","504f4aca6986990819fd3cbcd5ab3005","100um","notAssigned",4,0,0,5,0,8,0,0,0,5,8,0,0,3,11,0,6,2
"9070","f7f1f8cb926fb9ad1d2a009495a40088","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"9071","8bb10e72982d0420fe868e22e666116f","100um","notAssigned",9,0,0,0,6,2,0,0,0,13,0,9,4,20,20,3,9,0
"9072","019bab23585e7f6fadc168877fbbb56c","100um","Arthropoda",0,0,0,95,17,0,0,0,0,0,0,0,0,0,0,12,0,0
"9073","fb6a8c0c335d2ddb04f359f79ecd01ce","100um","Mucoromycota",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,5
"9074","e30989d24fbdfceab7ba9ff9f1881cec","100um","notAssigned",0,3,0,10,9,0,3,8,0,0,0,0,2,4,19,0,0,10
"9075","719aed288829f70bb25ea6c11ca4608e","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"9076","670291abc1bf7720b4db426d766c3daf","100um","notAssigned",2,0,6,7,5,0,0,0,0,15,3,0,7,6,0,2,0,0
"9077","754c7d290a10601fcea4fcfede29d51c","100um","Mollusca",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"9078","b575866a72c73e6b0ad855d560fca0c0","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,4,0
"9079","e341acdb4cdb7753b957e15eadb1cf8c","100um","notAssigned",0,7,0,0,0,7,0,0,4,0,0,7,0,18,16,4,21,8
"9080","4d73bf5088f8fb0cd31d9e078d4f28c5","100um","Annelida",0,0,0,0,0,0,0,0,0,0,56,16578,615,0,0,0,0,0
"9081","b045926bb160ea5ec4e1cb8bd8f2140c","100um","notAssigned",0,2,2,8,0,5,0,0,10,10,0,3,0,0,14,13,9,2
"9082","342d3b97a8ad5b7b63c6192ab536bcf7","100um","Rhodophyta",0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0
"9083","078e6131a046c25973fd273c04fd108e","100um","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"9084","6bc78d2d77997117b73eaa6566c541f4","100um","notAssigned",0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0
"9085","824f3854486d4a9b08f4dfdf9c24471e","100um","notAssigned",0,0,0,0,0,2,0,10,0,0,0,0,0,0,4,0,0,0
"9086","72a73b5dec2c7bde28bda5b827d3de21","100um","notAssigned",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"9087","2f28a1c3ace9aed62f6db8b84b9c1a0b","100um","Arthropoda",0,0,0,14,149,0,0,0,0,0,0,21,12,0,9,20,0,0
"9088","4d84d73030e538031ff4da6842967cf5","100um","notAssigned",195,96,111,96,436,84,19,64,18,14,9,94,7,15,18,0,0,0
"9089","8ee074e4ae2ce129e9d57d5e95b3b1c2","100um","notAssigned",14,5,12,4,18,0,0,0,0,24,10,15,13,17,6,0,22,15
"9090","7b2884ebe3c408a0a487d8418ad1828d","100um","notAssigned",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9091","0b5b493b9c14d91e79e62b82bbe007f7","100um","Annelida",0,0,0,0,0,0,0,0,0,0,24,0,0,60,29,0,0,0
"9092","938dd9a1a8a92c74a9267d7667eb6466","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0
"9093","778ea90474668234355db702b7efd61d","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
"9094","3509f48897816b9e04c5bb5d93fdc255","100um","notAssigned",21,21,0,5,0,8,19,0,0,3,0,0,0,0,0,23,4,78
"9095","34366bbe7faf6cb853393a7b99b69544","100um","Mollusca",0,73,10,0,0,0,0,0,0,7,3,0,0,111,15,30,13,15
"9096","a031a54f1b3fc927c1deee5c1b17779f","100um","Annelida",0,0,0,8,45,3,0,0,38,0,78,14,0,0,366,0,123,0
"9097","b41fb68b359b47bf67e4f728da2a60de","100um","notAssigned",7,0,0,5,0,0,41,0,0,40,0,0,0,0,0,10,0,0
"9098","ab23ea2201f24bdb3a778542831718d5","100um","Cnidaria",0,0,0,4,4,0,2,0,0,0,11,0,0,8,0,3,3,0
"9099","4d03e4acf3e8b3e66da761ea9a257368","100um","notAssigned",2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0
"9100","68a79af4d9fbe811536a3178472324c9","100um","Porifera",0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0
"9101","19cbecf41d98a1080a899575d9ce413f","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"9102","39656b2ea7df3664f10d69ed64d04c1a","100um","notAssigned",5,10,6,25,167,0,126,7,0,165,97,9,0,136,236,4,31,87
"9103","4b36d205251694a261735215d3c7b331","100um","Annelida",0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0
"9104","01e0b96213617f4ac9583485ed76c6c6","100um","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"9105","b22fbbc12cecbce5b0b557b7f390b01b","100um","Cnidaria",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"9106","a9ca63cf900a7e615893949cc073df02","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"9107","bb5f25cddbfb98468257612f0db05cfa","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"9108","26336492a164e9e80aa7d164ea3f0cb2","100um","notAssigned",0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"9109","367042bd5090ca87b6e1b05322651c57","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0
"9110","8b717f13f2321dd39582d1162c9cbcad","100um","notAssigned",0,0,4,9,0,0,18,0,8,0,10,15,0,0,0,0,0,0
"9111","7c63a193682bdc73df8a070d00bfe154","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"9112","977ae0fdf5803119b219d95a48f08026","100um","Annelida",0,0,0,17,0,0,0,0,2,0,0,15,0,4,0,0,0,4
"9113","69f984cb42aac618b9dffe5038869018","100um","Oomycota",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"9114","bb281a664bb2996e7514eb6c91a8c20e","100um","Arthropoda",14,20,0,0,0,0,0,0,0,0,5,0,0,0,0,24,0,0
"9115","60961f86835daa8fbfc09960d1e33fd2","100um","Cnidaria",0,0,0,154,0,3,32,0,8,0,7,608,25,0,0,0,121,0
"9116","05170776ab9b0c27553a3aa7e67ecabb","100um","notAssigned",33,63,36,23,0,0,15,15,21,11,4,0,0,9,105,63,0,0
"9117","82d38c941172baad12e7921730cfe484","100um","notAssigned",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"9118","cc430ff4b06c3817fe290c0f8d1fc229","100um","Arthropoda",0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0
"9119","d2ee2cb345dde9f41039d4dc1ec46b0b","100um","notAssigned",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"9120","7a16a3a3a8f67876a42da10fe5410ae2","100um","notAssigned",0,5,6,3,8,0,0,0,15,28,18,0,12,9,7,13,0,12
"9121","ab418a3ce6efbc1703434e4980a7361c","100um","Arthropoda",0,0,0,19,0,0,34,0,0,0,0,0,0,0,0,0,0,0
"9122","45eff035f966050117aff14e59db62f0","100um","notAssigned",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"9123","8178e9bc74e1c3d8a9bbcb3e25f267b8","100um","notAssigned",10,17,3,5,17,10,10,12,3,16,14,16,11,17,30,7,22,19
"9124","3b405f2171bbf219ecb48f80a75441e6","100um","notAssigned",0,0,59,0,0,0,0,0,0,3,0,0,0,0,74,0,0,0
"9125","fe7b18ae9fa278d1da1434054125e30b","100um","Rhodophyta",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"9126","3a6bfa4efa733baf9166fc0e6fe11cd5","100um","notAssigned",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"9127","7d26bc3cbcfd933e14957f6df06d541e","100um","notAssigned",0,4,0,5,0,0,7,0,16,0,0,0,0,0,0,0,0,0
"9128","00e48c3df4451def6649a5252ffdc580","100um","Annelida",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9129","9160e44d7a27a8c6be2f58162e00f1b8","100um","notAssigned",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9130","67b9181173aaea9b485f66b73a724879","100um","Annelida",0,5,0,0,0,5,0,0,12,0,0,0,0,0,28,0,20,16
"9131","fe1cb59d818e00cb2cabaf255087bec3","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,16,20
"9132","512e7900055e1aa535fa8802a6e71cbb","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"9133","e53451c81fccf2deebf93ad2cd19b940","100um","Oomycota",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"9134","32322e671417e5dee647415f8e889461","100um","Cnidaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"9135","dba214aec25c4ef2f301ce67c3cda813","100um","Cnidaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"9136","0fbf4b6f560e296e3cd341f606740241","100um","Porifera",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"9137","b9c7bc4a9bebfdad9d1bca2c5b59346c","100um","notAssigned",0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0
"9138","8ea200a81b003575c17334f9bde1167c","100um","notAssigned",32,0,0,16,41,47,0,2,5,59,21,31,16,20,80,14,29,37
"9139","fe488e1e4a334af0acb91a22b4937827","100um","notAssigned",80,0,18,31,0,261,132,6,3,45,0,0,28,0,0,43,16,26
"9140","dc0c7e3502c5a67276bbc35f1cadff7e","100um","notAssigned",0,4,0,0,0,0,0,0,0,11,0,5,5,0,5,0,0,7
"9141","67226566b7c8fe1a80cb9de9c6a5d950","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"9142","9c6dc635b635ce601ff4b9f4580b434e","100um","Arthropoda",0,4,0,0,0,0,2,0,0,0,2,0,0,4,0,0,4,0
"9143","9b176e631924be715eaa7058053f7c32","100um","notAssigned",0,4,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0
"9144","75687f075fbcfd340643f86061a4a6ce","100um","notAssigned",0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,0,0,9
"9145","28bfd61e28c2682633f47216cbdb9dec","100um","notAssigned",0,10,0,0,3,0,0,0,4,6,0,0,0,0,0,0,0,0
"9146","356bc0d8273962c1669a3a0b04716a66","100um","notAssigned",0,4,0,0,0,0,0,0,0,7,0,0,0,0,5,2,0,0
"9147","bf7da4c6a07826c03ace43d0515d6a93","100um","Cnidaria",0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
"9148","92c508c9062fbb7b9efaa99124f960e3","100um","Bacillariophyta",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9149","1a9bc891a3ac2414e7211715a4c347b0","100um","Porifera",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9150","ca1477deac01dc65eb0077b65c81f6bb","100um","notAssigned",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9151","3d58c342f8f21fdcb5b3bed87aa4896d","100um","notAssigned",0,17,0,0,17,0,0,28,0,0,0,0,48,10,4,0,2,0
"9152","af73ed33da454deca78be1140945d650","100um","Mollusca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"9153","6e403037aed2628900f6be3c4a33b412","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,3,9,0
"9154","683fd357cc16fccc952893f5fdb4cdcb","100um","notAssigned",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"9155","41904f6917bfea3d08a48234c7a76aea","100um","notAssigned",113,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9156","d3922010c23e07dcfe0cb7a11eb5e81b","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,175,0
"9157","8a6019119f4735576732043fd66ca025","100um","notAssigned",0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
"9158","19ebf4d4e007cd12e71d6f9ce1882f3a","100um","Porifera",6,0,0,0,39,0,0,0,0,6,4,0,0,5,0,0,3,0
"9159","58811cfa2def135755641cc6906d9368","100um","Basidiomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0
"9160","074c715a1bc7c81a2746c92eb6fc8505","100um","Mollusca",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"9161","b4b6243711b545ca41d9186d850fac5e","100um","notAssigned",0,135,22,12,4,22,0,0,49,291,370,0,141,242,49,48,0,86
"9162","a25d15f82343312084d8643a5961c502","100um","Arthropoda",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"9163","1e37478b81bcd4341c9e59ad4e53c884","100um","Rhodophyta",0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"9164","23bce29f0b29105af3752d89665c7364","100um","notAssigned",0,0,0,68,807,0,0,0,0,0,0,0,0,0,0,0,0,0
"9165","5c21308909df5892b0c02144c5eb3b3d","100um","notAssigned",0,11,0,13,0,0,2,9,10,17,0,10,10,28,10,13,28,6
"9166","acfd58b37937f8d29501fbc14289bd84","100um","notAssigned",0,4,0,0,0,0,0,0,0,125,49,0,24,0,0,0,0,0
"9167","4e9d8bc885a6154ed2ca0c57b4b96766","100um","notAssigned",0,4,0,0,0,0,0,0,5,3,0,0,0,23,9,3,0,0
"9168","3c96c3cc95a877d10ea4220843f8c480","100um","Gastrotricha",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"9169","5439f7115ddbf6a519012475ab3713f1","100um","Arthropoda",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,20
"9170","f5b6c90c165d112e85c1c8c16d5fa342","100um","notAssigned",0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"9171","249880ce439aef89ecb60e3b28972909","100um","notAssigned",190,49,101,40,137,30,61,14,13,229,101,4,0,28,104,0,19,68
"9172","b6645826a9b03837984cd6fd58265cfe","100um","notAssigned",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"9173","34cfe9801f9f045ae3946572210d5b45","100um","Annelida",0,0,0,0,9,2,0,0,0,5,20,0,0,2,0,0,0,3
"9174","d5c816b47b962171fff125d71a346a24","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"9175","0efc59262346d2583ed0f80f50239723","100um","Arthropoda",6,0,2,0,5,2,4,0,4,0,0,0,0,0,5,0,2,0
"9176","e545ed2fbce835a80f41a3e530566dd3","100um","notAssigned",0,10,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"9177","29975dfea14874f39922e9f288156a9c","100um","notAssigned",8,0,0,0,0,22,0,0,17,0,0,0,0,0,0,0,0,0
"9178","8da3d9b47e7c3e922448edc1a70e317a","100um","Porifera",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9179","8eec9335a3c5f16bc7c063288a77554f","100um","notAssigned",0,14,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"9180","d7b1d9c10a5235595da666d0585e0d32","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0
"9181","5860401b95403a22fb58fb3ed8cffbfe","100um","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
"9182","ed80eeb876cdb1fef8eed4f6e00f18d0","100um","notAssigned",0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,0,4
"9183","fd5effafd0e6a3411e82247665446568","100um","Bryozoa",0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
"9184","fac92109d116dbc186c342039987199a","100um","notAssigned",2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"9185","545c2d9cd177a6a4db2f863a2f10e81b","100um","Cnidaria",0,0,0,2,0,0,0,0,0,18,0,3,0,0,0,0,0,0
"9186","938848857784e86979b4f635c6c28dc2","100um","Arthropoda",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"9187","ff65df1652d2a8363f9cd46e25da73ca","100um","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"9188","1893a59446453608ba5a1885b315e686","100um","Bryozoa",0,0,0,0,4,0,0,4,0,8,0,2,4,0,0,0,0,0
"9189","e360657b85a3b386476034d826f9f9e4","100um","notAssigned",0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0
"9190","d58620c407819641e3a901e9b6f5dc86","100um","Arthropoda",0,3,0,4,10,2,0,3,4,10,4,3,0,7,2,0,7,0
"9191","42a3a4251f3ca02aecfb35a6c94577d0","100um","Rhodophyta",0,0,9,0,7,0,0,2,0,0,0,18,0,0,0,0,0,0
"9192","b18ff8f303e24780df0a863f640fe4b5","100um","Arthropoda",4,19,6,0,0,15,52,10,0,13,0,15,24,0,0,8,0,0
"9193","537fed69543c72992d7a160a34fbfd6e","100um","Bacillariophyta",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"9194","88b5902987a0a0eb57ab8443579ce2a5","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
"9195","ff116cfcb48e4b4402e4ae99f83c441e","100um","notAssigned",0,5,6,6,3,10,6,0,0,0,0,3,0,4,4,0,5,8
"9196","c4b2932f3b1b583dd79bc3f141dbe211","100um","Arthropoda",0,0,0,11,0,13,25,0,5,0,0,0,3,0,0,0,6,0
"9197","d9a32ef12c50b58e99a5a4fa109bda49","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"9198","9f7de9709a35153b4633905fbd35d464","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"9199","a1c15ed0eb9f3e17d35b1d3158e753d4","100um","Arthropoda",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9200","b98215016a3ba138c6794c940cc91f8d","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
"9201","971d8654a45d4a44cfb19b2fae373122","100um","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,112
"9202","37d8a5fd079e23faad1ba2211602a51e","100um","notAssigned",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"9203","79777a03b70a7f7b237cf7c71188741c","100um","notAssigned",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
